step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_a0,alpha_b0,alpha_mahal_sq_mean,alpha_mahal_sq_std,step_time,tokens_per_sec
1100,1771567457.7245674,6.817338943481445,6.195140838623047,0.30503785610198975,0.3171600103378296,0.0,,,490.3605018328436,8.937698965490164,,,0.015625,0,0.07711640745401382,0,3.1407034397125244,0.08977921307086945,,,,,,,,,,,,,,,,0.049987639486789706,0.00499876394867897,0.00499876394867897,0.049987639486789706,3.08907102258086,0.06232273951172829,8.530914783477783e-07,,,,,,,,,0.23444843292236328,4367.698206535225
1200,1771567481.4166074,6.992138862609863,6.2947678565979,0.3529723882675171,0.3443984091281891,0.0,,,541.7300727327935,9.08143037026104,,,0.015625,0,0.08660241216421127,0,3.1406197547912598,0.0898989886045456,,,,,,,,,,,,,,,,0.049985043704509735,0.004998504370450974,0.004998504370450974,0.049985043704509735,0.48984837244537616,0.05001741647720337,1.9744038581848145e-07,,,,,,,,,0.2500779628753662,4094.7230544673816
1300,1771567505.1481068,6.580535411834717,5.942775726318359,0.31222644448280334,0.3255332410335541,0.0,,,380.9909899105612,8.573613069474805,,,0.015625,0,0.07935651391744614,0,3.1406800746917725,0.08983146399259567,,,,,,,,,,,,,,,,0.04998220056295395,0.004998220056295395,0.004998220056295395,0.04998220056295395,0.6821918316102096,0.05482558533549309,2.9802322387695312e-08,,,,,,,,,0.24147343635559082,4240.632077194901
1400,1771567528.8344965,6.880064964294434,6.157031536102295,0.35914525389671326,0.363888144493103,0.0,,,472.0248044956399,8.882718863731737,,,0.015625,0,0.08581536263227463,0,3.140620708465576,0.0899604856967926,,,,,,,,,,,,,,,,0.04997911155223847,0.004997911155223847,0.004997911155223847,0.04997911155223847,0.9092175809566362,0.05228572338819504,5.774199962615967e-08,,,,,,,,,0.23444843292236328,4367.698206535225
1500,1771567552.6024926,6.973136901855469,6.30415153503418,0.3047804832458496,0.36420512199401855,0.0,,,546.8374189050985,9.094968156606358,,,0.015625,0,0.07744652032852173,0,3.140714168548584,0.08980274945497513,,,,,,,,,,,,,,,,0.04997577518224716,0.004997577518224716,0.004997577518224716,0.04997577518224716,2.41922694053746,0.05244769528508186,4.1816383600234985e-07,,,,,,,,,0.23444724082946777,4367.720414951853
1600,1771567576.3323035,7.134424686431885,6.351829528808594,0.3867170512676239,0.39587828516960144,0.0,,,573.5410596189206,9.16375296178424,,,0.015625,0,0.09270277619361877,0,3.14064359664917,0.0900440365076065,,,,,,,,,,,,,,,,0.04997219145298004,0.004997219145298004,0.004997219145298004,0.04997219145298004,0.6264875299690622,0.04448859393596649,1.685693860054016e-07,,,,,,,,,0.23444771766662598,4367.7115315581
1700,1771567600.0551538,6.76438045501709,6.026666641235352,0.35592135787010193,0.3817925751209259,0.0,,,414.33160904431736,8.694642076401188,,,0.015625,0,0.08561572432518005,0,3.140679359436035,0.08990757167339325,,,,,,,,,,,,,,,,0.04996836036443711,0.00499683603644371,0.00499683603644371,0.04996836036443711,1.2284899573910515,0.04645560309290886,1.5273690223693848e-07,,,,,,,,,0.23444747924804688,4367.71597325046
1800,1771567623.777626,6.953094959259033,6.199826240539551,0.35278216004371643,0.4004863500595093,0.0,,,492.663428723934,8.944458571599675,,,0.015625,0,0.0901942178606987,0,3.1406896114349365,0.08983500301837921,,,,,,,,,,,,,,,,0.04996428340673447,0.004996428340673447,0.004996428340673447,0.04996428340673447,1.8850773282395488,0.051943402737379074,2.4959444999694824e-07,,,,,,,,,0.23444867134094238,4367.693764879
1900,1771567647.5344055,7.276727199554443,6.383817672729492,0.4347192347049713,0.4581904709339142,0.0,,,592.1841630438814,9.209902098386163,,,0.015625,0,0.10702740401029587,0,3.1406455039978027,0.0900290310382843,,,,,,,,,,,,,,,,0.04995995908975601,0.004995995908975601,0.004995995908975601,0.04995995908975601,2.1845377737874005,0.0419609472155571,3.9208680391311646e-07,,,,,,,,,0.23444771766662598,4367.7115315581
2000,1771567671.3324828,6.98391056060791,6.149005889892578,0.3953074514865875,0.4395969808101654,0.0,6.858826591968536,6.041774816513062,468.25166162009225,8.871140303745051,420.638916015625,8.716438565951222,0.015625,0,0.09892386198043823,0,3.140665054321289,0.08986849337816238,,,,,,,,,,,,,,,,0.049955387413501744,0.004995538741350174,0.004995538741350174,0.049955387413501744,0.6086397057533057,0.04706772044301033,3.166496753692627e-08,,,,,,,,,0.23444819450378418,4367.702648200483
2100,1771567733.2657673,6.7862701416015625,5.934680938720703,0.37486085295677185,0.4767286479473114,0.0,,,377.91939748704806,8.561934759550617,,,0.015625,0,0.09082691371440887,0,3.1406917572021484,0.09000734984874725,,,,,,,,,,,,,,,,0.04995056986808777,0.004995056986808777,0.004995056986808777,0.04995056986808777,1.7124191150003996,0.043068546801805496,2.60770320892334e-07,,,,,,,,,0.23444819450378418,4367.702648200483
2200,1771567757.0532172,7.062015056610107,6.1109418869018555,0.46373552083969116,0.48733773827552795,0.0,,,450.76308312677355,8.816225555393952,,,0.015625,0,0.10846783965826035,0,3.1405739784240723,0.09005540609359741,,,,,,,,,,,,,,,,0.04994550496339798,0.004994550496339798,0.004994550496339798,0.04994550496339798,0.9790665415205431,0.043380241841077805,1.0617077350616455e-07,,,,,,,,,0.23444843292236328,4367.698206535225
2300,1771567780.895926,6.979710578918457,6.123190879821777,0.36573290824890137,0.4907865822315216,0.0,,,456.31843119091906,8.833897116735407,,,0.015625,0,0.09084737300872803,0,3.140690326690674,0.08988656103610992,,,,,,,,,,,,,,,,0.049940192699432374,0.004994019269943238,0.004994019269943238,0.049940192699432374,1.6283201186597291,0.04340362921357155,2.398155629634857e-07,,,,,,,,,0.23444819450378418,4367.702648200483
2400,1771567804.7234852,7.103036403656006,6.08926248550415,0.4614589512348175,0.5523148775100708,0.0,,,441.0959764776159,8.784948790508041,,,0.015625,0,0.10983963310718536,0,3.1406309604644775,0.09003846347332001,,,,,,,,,,,,,,,,0.04993463456630707,0.004993463456630707,0.004993463456630707,0.04993463456630707,0.5545292029335475,0.038459114730358124,4.842877388000488e-08,,,,,,,,,0.2367079257965088,4326.006391861607
2500,1771567828.5041084,6.913199424743652,5.949701309204102,0.4162638187408447,0.5472343564033508,0.0,,,383.63873258764045,8.583604573559331,,,0.015625,0,0.10408870875835419,0,3.1407012939453125,0.08990014344453812,,,,,,,,,,,,,,,,0.049928830564022066,0.004992883056402207,0.004992883056402207,0.049928830564022066,0.8037363099330745,0.04080449789762497,1.825392246246338e-07,,,,,,,,,0.23444867134094238,4367.693764879
2600,1771567852.3453581,7.25544548034668,6.2266058921813965,0.4595740735530853,0.5692652463912964,0.0,,,506.03502799668473,8.9830934422201,,,0.015625,0,0.11023806035518646,0,3.140618324279785,0.09007926285266876,,,,,,,,,,,,,,,,0.04992277920246124,0.004992277920246125,0.004992277920246125,0.04992277920246124,3.2180021182710186,0.04020002484321594,4.954636096954346e-07,,,,,,,,,0.23444771766662598,4367.7115315581
2700,1771567876.1480181,7.509060859680176,6.4539947509765625,0.45274922251701355,0.6023166179656982,0.0,,,635.2348359861301,9.311146221157287,,,0.015625,0,0.11375578492879868,0,3.140648365020752,0.08996035903692245,,,,,,,,,,,,,,,,0.04991648197174073,0.004991648197174073,0.004991648197174073,0.04991648197174073,0.8968734167863052,0.03474188596010208,7.264316082000732e-08,,,,,,,,,0.2500779628753662,4094.7230544673816
2800,1771567900.011468,6.969709873199463,6.001270294189453,0.36224833130836487,0.6061910390853882,0.0,,,403.9415923787333,8.658002892461376,,,0.015625,0,0.09133154153823853,0,3.140702486038208,0.08984795212745667,,,,,,,,,,,,,,,,0.04990993738174439,0.004990993738174438,0.004990993738174438,0.04990993738174439,0.7583638973577036,0.04129699617624283,5.960464477539063e-08,,,,,,,,,0.250077486038208,4094.7308621118677
2900,1771567923.875573,6.864667892456055,5.853952407836914,0.39827078580856323,0.6124449372291565,0.0,,,348.6095081078614,8.445468108386322,,,0.015625,0,0.09863239526748657,0,3.1406655311584473,0.089911088347435,,,,,,,,,,,,,,,,0.04990314692258835,0.004990314692258835,0.004990314692258835,0.04990314692258835,1.367916459249005,0.04315109923481941,1.4994293451309204e-07,,,,,,,,,0.2500782012939453,4094.719150656304
3000,1771567947.689247,7.225831508636475,6.0645341873168945,0.4455462694168091,0.7157511711120605,0.0,7.072463777065277,5.981091990470886,430.32218144904203,8.749273397343664,395.8724060058594,8.628891753753047,0.015625,0,0.1115526407957077,0,3.1406311988830566,0.08992627263069153,,,,,,,,,,,,,,,,0.04989611059427262,0.004989611059427261,0.004989611059427261,0.04989611059427262,1.7906438582587376,0.03675894811749458,1.73225998878479e-07,,,,,,,,,0.23444819450378418,4367.702648200483
3100,1771568010.631099,7.334877967834473,6.092573642730713,0.5270718336105347,0.715232253074646,0.0,,,442.5589353144723,8.789725780618406,,,0.015625,0,0.13159731030464172,0,3.1405866146087646,0.09004034101963043,,,,,,,,,,,,,,,,0.04988882690668106,0.004988882690668106,0.004988882690668106,0.04988882690668106,0.7199309715123743,0.03799190744757652,5.029141902923584e-08,,,,,,,,,0.23444890975952148,4367.68932323181
3200,1771568034.4883258,7.360479354858398,6.154120445251465,0.4470392167568207,0.7593199610710144,0.0,,,470.6526955418076,8.878519047397669,,,0.015625,0,0.10948075354099274,0,3.1406760215759277,0.09001770615577698,,,,,,,,,,,,,,,,0.04988129734992981,0.004988129734992981,0.004988129734992981,0.04988129734992981,1.9383351738663799,0.03634520247578621,1.73225998878479e-07,,,,,,,,,0.25008606910705566,4094.590329066474
3300,1771568058.304524,7.100398540496826,5.897121906280518,0.4367086887359619,0.7665677070617676,0.0,,,363.98836625225096,8.507748529708573,,,0.015625,0,0.10757438838481903,0,3.1406192779541016,0.08993437141180038,,,,,,,,,,,,,,,,0.04987352341413498,0.004987352341413498,0.004987352341413498,0.04987352341413498,0.97804138425665,0.030721629038453102,3.725290298461914e-09,,,,,,,,,0.2500782012939453,4094.719150656304
3400,1771568082.1393898,7.460748672485352,6.247494697570801,0.404695987701416,0.8085582256317139,0.0,,,516.7166701877755,9.01322961816549,,,0.015625,0,0.10262960195541382,0,3.140697479248047,0.08988180756568909,,,,,,,,,,,,,,,,0.049865502119064334,0.0049865502119064336,0.0049865502119064336,0.049865502119064334,2.1108841978704738,0.03736867755651474,1.564621925354004e-07,,,,,,,,,0.23444843292236328,4367.698206535225
3500,1771568105.986283,7.31180477142334,6.052318572998047,0.44144919514656067,0.8180370926856995,0.0,,,425.0975079152216,8.731649991144451,,,0.015625,0,0.1077977642416954,0,3.1406922340393066,0.08997681736946106,,,,,,,,,,,,,,,,0.04985723495483399,0.004985723495483398,0.004985723495483398,0.04985723495483399,0.978200149817828,0.03539562225341797,1.1175870895385742e-07,,,,,,,,,0.23444771766662598,4367.7115315581
3600,1771568129.7884307,7.333496570587158,6.000234127044678,0.4764012396335602,0.8568609952926636,0.0,,,403.52325814182655,8.656508019260075,,,0.015625,0,0.11958621442317963,0,3.1405746936798096,0.09002272039651871,,,,,,,,,,,,,,,,0.04984872192144394,0.004984872192144394,0.004984872192144394,0.04984872192144394,2.2262166961954737,0.0311229657381773,2.3469328880310059e-07,,,,,,,,,0.23444867134094238,4367.693764879
3700,1771568153.7229092,7.315500259399414,5.9856719970703125,0.4568527638912201,0.8729753494262695,0.0,,,397.6896777734547,8.635499306561279,,,0.015625,0,0.10751887410879135,0,3.14064621925354,0.0900501012802124,,,,,,,,,,,,,,,,0.0498399630188942,0.00498399630188942,0.00498399630188942,0.0498399630188942,3.016668866451209,0.03599192947149277,0.001036686822772026,,,,,,,,,0.23444771766662598,4367.7115315581
3800,1771568177.539406,7.328449726104736,5.987102508544922,0.4457659125328064,0.8955813646316528,0.0,,,398.2589845236787,8.637563098371631,,,0.015625,0,0.11304374784231186,0,3.140655994415283,0.08990278840065002,,,,,,,,,,,,,,,,0.049830959737300874,0.004983095973730088,0.004983095973730088,0.049830959737300874,1.0613906670038487,0.03476310893893242,5.029141902923584e-08,,,,,,,,,0.23444819450378418,4367.702648200483
3900,1771568201.4182134,7.448065757751465,6.034437656402588,0.45542213320732117,0.958206295967102,0.0,,,417.563929200668,8.705853281445632,,,0.015625,0,0.11650540679693222,0,3.140653133392334,0.08997871726751328,,,,,,,,,,,,,,,,0.049821709096431736,0.0049821709096431735,0.0049821709096431735,0.049821709096431736,2.607984903443754,0.030495664104819298,1.5273690223693848e-07,,,,,,,,,0.2500777244567871,4094.7269582859026
4000,1771568225.2179546,7.454677581787109,6.062666893005371,0.41241946816444397,0.9795913696289062,0.0,7.389676241874695,5.916505444049835,429.5193930418757,8.746579461100549,371.1125183105469,8.535713063523252,0.015625,0,0.10595771670341492,0,3.1406989097595215,0.08987662196159363,,,,,,,,,,,,,,,,0.049812214076519014,0.004981221407651901,0.004981221407651901,0.049812214076519014,3.5388679663917424,0.030181478708982468,1.7136335372924805e-07,,,,,,,,,0.23134517669677734,4426.286359720179
4100,1771568287.0613685,7.611656665802002,6.076269149780273,0.4784621596336365,1.0569254159927368,0.0,,,435.40174203010133,8.7662033694946,,,0.015625,0,0.11894255131483078,0,3.1406664848327637,0.09003735333681107,,,,,,,,,,,,,,,,0.0498024731874466,0.004980247318744659,0.004980247318744659,0.0498024731874466,2.0321851725922375,0.02818920649588108,8.568167686462402e-08,,,,,,,,,0.23444771766662598,4367.7115315581
4200,1771568310.8506823,7.576549053192139,6.079662799835205,0.46530643105506897,1.0315800905227661,0.0,,,436.8818532450928,8.77109937159936,,,0.015625,0,0.11856670677661896,0,3.1406476497650146,0.08997882902622223,,,,,,,,,,,,,,,,0.0497924879193306,0.004979248791933059,0.004979248791933059,0.0497924879193306,1.3060031347540786,0.028654448688030243,9.499490261077881e-08,,,,,,,,,0.23444819450378418,4367.702648200483
4300,1771568334.6318488,7.247840881347656,5.705779075622559,0.45173341035842896,1.0903282165527344,0.0,,,300.59957865038285,8.231699176808679,,,0.015625,0,0.1090705394744873,0,3.140639305114746,0.09009996801614761,,,,,,,,,,,,,,,,0.049782256782054904,0.00497822567820549,0.00497822567820549,0.049782256782054904,2.2786518489030447,0.027592146769165993,2.3189932107925415e-07,,,,,,,,,0.2500786781311035,4094.71134305648
4400,1771568358.3922875,7.39737606048584,5.85893440246582,0.43653538823127747,1.101906180381775,0.0,,,350.3506122894594,8.452655607331181,,,0.015625,0,0.10819749534130096,0,3.1406404972076416,0.08993649482727051,,,,,,,,,,,,,,,,0.04977177977561951,0.004977177977561951,0.004977177977561951,0.04977177977561951,2.6851203346238637,0.027813144028186798,6.332993507385254e-08,,,,,,,,,0.2500779628753662,4094.7230544673816
4500,1771568382.1731877,7.41692590713501,5.891207695007324,0.4132315516471863,1.1124869585037231,0.0,,,361.84201539569926,8.499216126433968,,,0.015625,0,0.10616041719913483,0,3.1407058238983154,0.08988673239946365,,,,,,,,,,,,,,,,0.049761058390140535,0.004976105839014053,0.004976105839014053,0.049761058390140535,0.9716570215909781,0.02623591758310795,3.5390257835388184e-08,,,,,,,,,0.23444819450378418,4367.702648200483
4600,1771568405.9648473,7.252067565917969,5.6761884689331055,0.42635613679885864,1.1495227813720703,0.0,,,291.8349693191965,8.18900895528091,,,0.015625,0,0.10705196112394333,0,3.140674591064453,0.0899088978767395,,,,,,,,,,,,,,,,0.049750092625617984,0.0049750092625617985,0.0049750092625617985,0.049750092625617984,0.9633711102544685,0.02420911192893982,3.725290298461914e-08,,,,,,,,,0.2500779628753662,4094.7230544673816
4700,1771568429.7405944,7.580219268798828,5.986536026000977,0.45211926102638245,1.1415636539459229,0.0,,,398.0334416500585,8.636745836814733,,,0.015625,0,0.11169326305389404,0,3.140690803527832,0.0899614468216896,,,,,,,,,,,,,,,,0.049738882482051855,0.004973888248205185,0.004973888248205185,0.049738882482051855,2.041355673199157,0.023528780788183212,1.2665987014770508e-07,,,,,,,,,0.23444843292236328,4367.698206535225
4800,1771568453.5352662,7.508441925048828,5.882368564605713,0.4427400827407837,1.183333158493042,0.0,,,358.6577404797594,8.486463956837792,,,0.015625,0,0.11531545966863632,0,3.140699863433838,0.08991463482379913,,,,,,,,,,,,,,,,0.04972742646932602,0.004972742646932602,0.004972742646932602,0.04972742646932602,2.145936630369608,0.024887626990675926,3.725290298461914e-08,,,,,,,,,0.23444843292236328,4367.698206535225
4900,1771568477.336117,7.781397819519043,6.021988868713379,0.509207010269165,1.2502021789550781,0.0,,,412.3979860786222,8.687893477181332,,,0.015625,0,0.12312569469213486,0,3.1405982971191406,0.0901351273059845,,,,,,,,,,,,,,,,0.04971572756767273,0.0049715727567672735,0.0049715727567672735,0.04971572756767273,1.421646933739848,0.02108270861208439,1.955777406692505e-08,,,,,,,,,0.2500786781311035,4094.71134305648
5000,1771568501.139921,7.716797351837158,5.973478317260742,0.49571800231933594,1.24760103225708,0.0,7.578368029594421,5.796356248855591,392.86982278354765,8.617907545169823,329.09820556640625,8.362374415449715,0.015625,0,0.12279318273067474,0,3.1406192779541016,0.09003091603517532,,,,,,,,,,,,,,,,0.04970378279685975,0.004970378279685974,0.004970378279685974,0.04970378279685975,2.224230565992226,0.023545347154140472,7.450580596923828e-08,,,,,,,,,0.23444843292236328,4367.698206535225
5100,1771568564.2675529,8.040604591369629,6.251714706420898,0.4974116086959839,1.2914777994155884,0.0,,,518.9018265557091,9.019317804006032,,,0.015625,0,0.1203104704618454,0,3.1406118869781494,0.09008502215147018,,,,,,,,,,,,,,,,0.04969159364700318,0.004969159364700318,0.004969159364700318,0.04969159364700318,3.0027738743120747,0.02152395248413086,9.685754776000977e-08,,,,,,,,,0.2344498634338379,4367.671556733384
5200,1771568588.0260499,7.671175479888916,5.824791431427002,0.46702054142951965,1.3793634176254272,0.0,,,338.59050637418267,8.403397712332263,,,0.015625,0,0.11056207865476608,0,3.140556812286377,0.09010325372219086,,,,,,,,,,,,,,,,0.04967916160821915,0.004967916160821915,0.004967916160821915,0.04967916160821915,3.2444414439624256,0.02223067916929722,1.555308699607849e-07,,,,,,,,,0.23444843292236328,4367.698206535225
5300,1771568611.8075511,7.6758928298950195,5.808322429656982,0.5050464272499084,1.3625237941741943,0.0,,,333.05992530359555,8.379637965150264,,,0.015625,0,0.12230845540761948,0,3.1405439376831055,0.0900597795844078,,,,,,,,,,,,,,,,0.049666483700275425,0.004966648370027542,0.004966648370027542,0.049666483700275425,1.181002857012141,0.020228806883096695,6.705522537231445e-08,,,,,,,,,0.23444914817810059,4367.684881593653
5400,1771568635.637631,7.863236427307129,5.9301652908325195,0.501350998878479,1.431720495223999,0.0,,,376.21669385623835,8.555420056735933,,,0.015625,0,0.12549063563346863,0,3.1406617164611816,0.09002885222434998,,,,,,,,,,,,,,,,0.04965356290340424,0.004965356290340423,0.004965356290340423,0.04965356290340424,1.3258235710675093,0.021938955411314964,2.2351741790771484e-08,,,,,,,,,0.2500784397125244,4094.71524685267
5500,1771568659.4399219,7.896170139312744,6.056074142456055,0.47014713287353516,1.3699487447738647,0.0,,,426.69699274083547,8.737068132577232,,,0.015625,0,0.11539723724126816,0,3.1406424045562744,0.09001001715660095,,,,,,,,,,,,,,,,0.049640397727489474,0.004964039772748947,0.004964039772748947,0.049640397727489474,3.2622251418406147,0.022740064188838005,8.195638656616211e-08,,,,,,,,,0.23444795608520508,4367.707089874774
5600,1771568683.304229,7.902216911315918,5.939428806304932,0.4784153699874878,1.4843724966049194,0.0,,,379.71797506926447,8.56878448456918,,,0.015625,0,0.11666250228881836,0,3.1406209468841553,0.09006022661924362,,,,,,,,,,,,,,,,0.04962698966264725,0.004962698966264725,0.004962698966264725,0.04962698966264725,2.4162114491307345,0.02098870277404785,1.0058283805847168e-07,,,,,,,,,0.2500782012939453,4094.719150656304
5700,1771568707.120311,7.622672080993652,5.7259955406188965,0.4288922846317291,1.4677846431732178,0.0,,,306.7384839094764,8.2608653706032,,,0.015625,0,0.10781770199537277,0,3.140658140182495,0.08991976827383041,,,,,,,,,,,,,,,,0.04961333870887757,0.004961333870887756,0.004961333870887756,0.04961333870887757,2.198222003934978,0.021479129791259766,2.60770320892334e-08,,,,,,,,,0.23444747924804688,4367.71597325046
5800,1771568730.9847534,7.898370265960693,5.999227523803711,0.42050883173942566,1.4786338806152344,0.0,,,403.1172746887855,8.655055797756189,,,0.015625,0,0.10284553468227386,0,3.140688180923462,0.0899563804268837,,,,,,,,,,,,,,,,0.049599443376064305,0.00495994433760643,0.00495994433760643,0.049599443376064305,4.844723486151703,0.022313470020890236,1.2293457984924316e-07,,,,,,,,,0.2500777244567871,4094.7269582859026
5900,1771568754.847969,7.782384872436523,5.843743324279785,0.4410064220428467,1.4976346492767334,0.0,,,345.0686298259654,8.430739514166431,,,0.015625,0,0.11064138263463974,0,3.1406662464141846,0.08995795249938965,,,,,,,,,,,,,,,,0.049585303664207464,0.004958530366420746,0.004958530366420746,0.049585303664207464,1.5008897589280379,0.020040901377797127,3.3527612686157227e-08,,,,,,,,,0.23444819450378418,4367.702648200483
6000,1771568778.7281053,7.806757926940918,5.829347133636475,0.4344632923603058,1.5429472923278809,0.0,7.810785462856293,5.779621689319611,340.13654285916965,8.409970201317636,323.6366882324219,8.338231549395696,0.015625,0,0.1039591059088707,0,3.1406641006469727,0.08997246623039246,,,,,,,,,,,,,,,,0.04957092255353928,0.004957092255353928,0.004957092255353928,0.04957092255353928,1.84030584212777,0.021641038358211517,2.421438694000244e-08,,,,,,,,,0.2500784397125244,4094.71524685267
6100,1771568840.7564602,8.052167892456055,6.05074405670166,0.4464350938796997,1.5549888610839844,0.0,,,424.42871161496043,8.729378444291854,,,0.015625,0,0.11280351132154465,0,3.1406853199005127,0.08992476016283035,,,,,,,,,,,,,,,,0.04955629706382752,0.004955629706382751,0.004955629706382751,0.04955629706382752,2.095367545067925,0.018809327855706215,2.9802322387695312e-08,,,,,,,,,0.23444819450378418,4367.702648200483
